"INTEGBI"	1
"PSYCH"	1
"PB HLTH"	1
"PB HLTH"	1
"PLANTBI"	1
"EL ENG"	1
"AFRICAM"	1
"PLANTBI"	1
"PHYS ED"	1
"VIETNMS"	1
"UGBA"	1
"UGBA"	1
"UGBA"	1
"AFRICAM"	1
"UGBA"	1
"AFRICAM"	1
"FOLKLOR"	1
"MCELLBI"	1
"HISTORY"	1
"HISTORY"	1
"VIS SCI"	1
"KOREAN"	1
"VIS SCI"	1
"VIS SCI"	1
"VIS SCI"	1
"VIS SCI"	1
"VIS SCI"	1
"BUDDSTD"	1
"ASTRON"	1
"ASTRON"	1
"SLAVIC"	1
"MEC ENG"	1
"HISTORY"	1
"INFO"	1
"MBA"	1
"MBA"	1
"MBA"	1
"STAT"	1
"ENGIN"	1
"MBA"	1
"INTEGBI"	1
"ETH STD"	1
"PLANTBI"	1
"SCANDIN"	1
"PLANTBI"	1
"HISTART"	1
"ANTHRO"	1
"ANTHRO"	1
"ANTHRO"	1
"ANTHRO"	1
"ESPM"	1
"CY PLAN"	1
"CY PLAN"	1
"CY PLAN"	1
"CY PLAN"	1
"CY PLAN"	1
"PUB POL"	1
"ANTHRO"	1
"EL ENG"	1
"PHDBA"	1
"CRIT TH"	1
"CRIT TH"	1
"ANTHRO"	1
"ANTHRO"	1
"PSYCH"	1
"RELIGST"	1
"S ASIAN"	1
"S ASIAN"	1
"EDUC"	1
"AMERSTD"	1
"DEMOG"	1
"ITALIAN"	1
"DEMOG"	1
"DEMOG"	1
"DEMOG"	1
"EDUC"	1
"ESPM"	1
"INTEGBI"	1
"ESPM"	1
"EDUC"	1
"ESPM"	1
"INFO"	1
"INFO"	1
"INFO"	1
"GWS"	1
"GWS"	1
"RHETOR"	1
"LNS"	1
"INTEGBI"	1
"INTEGBI"	1
"INTEGBI"	1
"COLWRIT"	1
"COLWRIT"	1
"PHILOS"	1
"THEATER"	1
"THEATER"	1
"THEATER"	1
"ENV DES"	1
"ENV DES"	1
"M E STU"	1
"PLANTBI"	1
"MATH"	1
"INFO"	1
"COLWRIT"	1
"COLWRIT"	1
"COLWRIT"	1
"POL SCI"	1
"INFO"	1
"ENGIN"	1
"ENGIN"	1
"MEC ENG"	1
"LD ARCH"	1
"CHEM"	1
"MEC ENG"	1
"CHEM"	1
"INTEGBI"	1
"VIS SCI"	1
"ART"	1
"ART"	1
"ART"	1
"ART"	1
"PB HLTH"	1
"MEC ENG"	1
"PSYCH"	1
"GERMAN"	1
"GERMAN"	1
"GERMAN"	1
"MEC ENG"	1
